Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Snake_Length,Steps,Loop
0,7,1,7.0,56,4,70,0
1,10,2,5.0,81,5,85,0
2,10,2,5.0,81,5,86,0
3,39,2,19.5,313,5,321,0
4,64,4,16.0,515,7,522,0
5,60,4,15.0,483,7,485,0
6,4,2,2.0,33,5,46,0
7,17,2,8.5,137,5,147,0
8,30,4,7.5,243,7,245,0
9,32,4,8.0,259,7,246,0
10,37,5,7.4,300,8,275,0
11,14,2,7.0,113,5,121,0
12,62,0,inf,495,3,448,0
13,28,2,14.0,225,5,234,0
14,27,5,5.4,220,8,212,0
15,17,2,8.5,137,5,141,0
16,2,2,1.0,17,5,25,0
17,31,5,6.2,252,8,277,0
18,14,3,4.666666666666667,114,6,129,0
19,36,4,9.0,291,7,322,0
20,29,4,7.25,235,7,206,0
21,32,5,6.4,260,8,253,0
22,40,3,13.333333333333334,322,6,315,0
23,29,7,4.142857142857143,238,10,242,0
24,11,5,2.2,92,8,96,0
25,26,2,13.0,209,5,227,0
26,80,1,80.0,640,4,648,0
27,31,3,10.333333333333334,250,6,238,0
28,44,8,5.5,359,11,367,0
29,31,2,15.5,249,5,259,0
30,13,4,3.25,107,7,122,0
31,87,3,29.0,698,6,672,0
32,9,3,3.0,74,6,49,0
33,3,2,1.5,25,5,37,0
34,59,7,8.428571428571429,478,10,472,0
35,22,2,11.0,177,5,172,0
36,27,2,13.5,217,5,240,0
37,69,6,11.5,557,9,558,0
38,43,6,7.166666666666667,349,9,362,0
39,18,5,3.6,148,8,194,0
40,29,2,14.5,233,5,256,0
41,27,3,9.0,218,6,202,0
42,5,2,2.5,41,5,39,0
43,39,6,6.5,317,9,318,0
44,91,3,30.333333333333332,730,6,689,0
45,18,2,9.0,145,5,146,0
46,69,5,13.8,556,8,527,0
47,60,7,8.571428571428571,486,10,504,0
48,37,2,18.5,297,5,312,0
49,20,0,inf,159,3,144,0
50,27,4,6.75,219,7,216,0
51,17,2,8.5,137,5,166,0
52,38,3,12.666666666666666,306,6,295,0
53,18,4,4.5,147,7,121,0
54,7,2,3.5,57,5,65,0
55,46,5,9.2,372,8,384,0
56,19,6,3.1666666666666665,157,9,147,0
57,3,0,inf,23,3,26,0
58,30,5,6.0,244,8,249,0
59,79,2,39.5,633,5,642,0
60,19,4,4.75,155,7,137,0
61,28,5,5.6,228,8,239,0
62,39,4,9.75,315,7,304,0
63,48,7,6.857142857142857,390,10,396,0
64,36,1,36.0,288,4,271,0
65,22,2,11.0,177,5,147,0
66,30,4,7.5,243,7,236,0
67,43,4,10.75,347,7,374,0
68,78,7,11.142857142857142,630,10,600,0
69,27,2,13.5,217,5,183,0
70,1,2,0.5,9,5,17,0
71,28,6,4.666666666666667,229,9,257,0
72,9,2,4.5,73,5,60,0
73,39,5,7.8,316,8,302,0
74,31,5,6.2,252,8,233,0
75,23,3,7.666666666666667,186,6,205,0
76,24,5,4.8,196,8,201,0
77,14,3,4.666666666666667,114,6,118,0
78,71,7,10.142857142857142,574,10,551,0
79,16,0,inf,127,3,114,0
80,28,2,14.0,225,5,253,0
81,5,2,2.5,41,5,37,0
82,21,2,10.5,169,5,187,0
83,60,1,60.0,481,4,577,1
84,37,4,9.25,299,7,334,0
85,39,3,13.0,314,6,302,0
86,17,3,5.666666666666667,138,6,135,0
87,34,7,4.857142857142857,278,10,294,0
88,20,4,5.0,163,7,162,0
89,47,8,5.875,383,11,397,0
90,46,5,9.2,372,8,394,0
91,18,2,9.0,145,5,132,0
92,40,4,10.0,323,7,289,0
93,45,4,11.25,363,7,363,0
94,28,8,3.5,231,11,199,0
95,34,4,8.5,275,7,288,0
96,17,3,5.666666666666667,138,6,126,0
97,39,4,9.75,315,7,332,0
98,24,2,12.0,193,5,183,0
99,27,2,13.5,217,5,225,0
